,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
651,J3QQY7,Protein TANC2 (Fragment) OS=Homo sapiens OX=9606 GN=TANC2 PE=1 SV=1 - [J3QQY7_HUMAN],0.0,7.21,4,1,1,2,111,11.98695158466,5.45263671875
652,J3KTD0,Hexosaminidase D OS=Homo sapiens OX=9606 GN=HEXD PE=4 SV=1 - [J3KTD0_HUMAN],0.0,38.3,1,1,1,1,47,5.09760335466,8.98291015625
653,B4DYI2,Putative spermatogenesis-associated protein 31C2 OS=Homo sapiens OX=9606 GN=SPATA31C2 PE=5 SV=2 - [S31C2_HUMAN],0.0,0.88,1,1,1,1,1134,124.35113237466,9.29052734375
654,K7EL00,Zinc finger protein 28 homolog (Fragment) OS=Homo sapiens OX=9606 GN=ZFP28 PE=1 SV=1 - [K7EL00_HUMAN],0.0,19.86,2,1,1,1,146,16.15438216466,9.75927734375
655,K7EP92,Septin 12 (Fragment) OS=Homo sapiens OX=9606 GN=SEPTIN12 PE=1 SV=1 - [K7EP92_HUMAN],0.0,26.56,3,1,1,2,64,6.77338993466,7.98681640625
656,M0QWZ8,Zinc finger protein 550 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF550 PE=1 SV=1 - [M0QWZ8_HUMAN],0.0,2.95,3,1,1,1,339,38.91110796466,8.79248046875
657,M0R3I9,Cytosolic phospholipase A2 gamma (Fragment) OS=Homo sapiens OX=9606 GN=PLA2G4C PE=1 SV=1 - [M0R3I9_HUMAN],0.0,82.35,2,1,1,1,34,3.77783465466,4.61474609375
658,M0R0F3,Zinc finger protein 841 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF841 PE=1 SV=1 - [M0R0F3_HUMAN],0.0,3.52,2,1,1,1,512,58.87905535466,9.27587890625
659,M0R247,Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=1 - [M0R247_HUMAN],0.0,13.33,3,1,1,1,105,12.06315159466,6.01123046875
660,K7ESM2,Protein HEXIM2 (Fragment) OS=Homo sapiens OX=9606 GN=HEXIM2 PE=1 SV=1 - [K7ESM2_HUMAN],0.0,10.66,5,1,1,1,122,13.41659269466,9.34912109375
661,A0A087X1U5,Ribosomal protein S6 kinase delta-1 OS=Homo sapiens OX=9606 GN=RPS6KC1 PE=1 SV=1 - [A0A087X1U5_HUMAN],0.0,2.33,4,1,1,1,601,66.09798104466,4.52587890625
662,A0A087WZ88,Retinoic acid receptor RXR-gamma OS=Homo sapiens OX=9606 GN=RXRG PE=3 SV=1 - [A0A087WZ88_HUMAN],0.0,6.18,2,1,1,1,340,38.58340768466,7.38623046875
663,F8VWT9,Probable E3 ubiquitin-protein ligase HECTD4 OS=Homo sapiens OX=9606 GN=HECTD4 PE=1 SV=2 - [F8VWT9_HUMAN],0.0,0.42,2,1,1,1,4284,469.669571434663,6.15087890625
664,A0A0A0MTC7,Laminin subunit alpha-4 OS=Homo sapiens OX=9606 GN=LAMA4 PE=1 SV=1 - [A0A0A0MTC7_HUMAN],0.0,0.61,3,1,1,1,1816,201.693341714661,6.29052734375
665,A0A1W2PR05,Sodium channel subunit beta-1 OS=Homo sapiens OX=9606 GN=SCN1B PE=1 SV=1 - [A0A1W2PR05_HUMAN],0.0,15.68,3,1,1,1,185,21.48365905466,5.07177734375
666,Q9Y471,Inactive cytidine monophosphate-N-acetylneuraminic acid hydroxylase OS=Homo sapiens OX=9606 GN=CMAHP PE=1 SV=4 - [CMAH_HUMAN],0.0,4.59,1,1,1,1,501,58.34248729466,6.39208984375
667,A0A0C4DH43,Immunoglobulin heavy variable 2-70D OS=Homo sapiens OX=9606 GN=IGHV2-70D PE=3 SV=1 - [HV70D_HUMAN],0.0,5.88,2,1,1,1,119,13.30383188466,8.29443359375
668,A0A087WSY3,Coiled-coil domain-containing protein 144A OS=Homo sapiens OX=9606 GN=CCDC144A PE=4 SV=1 - [A0A087WSY3_HUMAN],0.0,2.34,5,1,1,1,725,82.8321554346601,4.98291015625
669,K7EMM8,Putative oxidoreductase GLYR1 (Fragment) OS=Homo sapiens OX=9606 GN=GLYR1 PE=1 SV=2 - [K7EMM8_HUMAN],0.0,2.86,2,1,1,1,524,57.28919545466,9.23193359375
670,A0A0U1RQF0,Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=1 - [A0A0U1RQF0_HUMAN],0.0,1.0,2,1,1,1,2509,273.026189494661,6.46826171875
671,A0A096LNY4,Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=1 - [A0A096LNY4_HUMAN],0.0,5.49,6,1,1,1,164,18.34791791466,5.69384765625
672,A0A0A0MQT7,Collagen alpha-1(XIV) chain OS=Homo sapiens OX=9606 GN=COL14A1 PE=1 SV=1 - [A0A0A0MQT7_HUMAN],0.0,7.66,3,2,2,2,757,78.6859999646602,5.56689453125
673,A0A087WYG4,Maestro heat-like repeat family member 5 OS=Homo sapiens OX=9606 GN=MROH5 PE=4 SV=1 - [A0A087WYG4_HUMAN],0.0,1.52,2,1,1,1,1317,148.86703967466,7.69384765625
674,A0A087X0C1,Uncharacterized protein KIAA1755 OS=Homo sapiens OX=9606 GN=KIAA1755 PE=1 SV=1 - [A0A087X0C1_HUMAN],0.0,2.19,2,1,1,1,732,79.04733219466,5.99853515625
675,H0Y488,AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=2 - [H0Y488_HUMAN],0.0,0.74,3,1,1,1,1901,205.703224734661,6.72705078125
676,A0A1B0GWE6,Sodium channel protein type 1 subunit alpha OS=Homo sapiens OX=9606 GN=SCN1A PE=4 SV=1 - [A0A1B0GWE6_HUMAN],0.0,12.41,8,1,1,1,145,16.33695156466,4.83056640625
677,A0A286YFB1,"Troponin T, fast skeletal muscle OS=Homo sapiens OX=9606 GN=TNNT3 PE=1 SV=1 - [A0A286YFB1_HUMAN]",0.0,7.89,6,1,1,1,190,22.53416850466,9.92041015625
678,A0A2R8Y4Y8,Oocyte-secreted protein 4B OS=Homo sapiens OX=9606 GN=OOSP4B PE=3 SV=1 - [OSP4B_HUMAN],0.0,4.38,1,1,1,1,160,18.43644261466,9.33447265625
679,A0A2R8Y2F6,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PIK3CA PE=1 SV=1 - [A0A2R8Y2F6_HUMAN]",0.0,2.3,1,1,1,1,1000,116.02601974466,7.16650390625
680,A0A3B3IS06,Treacle protein (Fragment) OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=1 - [A0A3B3IS06_HUMAN],0.0,1.91,4,1,1,1,1358,138.60810304466,8.61669921875
681,A0A494C1F0,Receptor-type tyrosine-protein phosphatase zeta (Fragment) OS=Homo sapiens OX=9606 GN=PTPRZ1 PE=4 SV=1 - [A0A494C1F0_HUMAN],0.0,2.39,9,1,1,1,880,97.63699256466,5.08447265625
